epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,23333.7,1.50352,1.21468,1.14803,0.47239,0.34627,0.35831,0.21378,1.42318,1.14026,1.11911,0.006073,0.006073,0.006073
121,23528.6,1.50495,1.21153,1.14983,0.46682,0.34992,0.35825,0.21409,1.42285,1.13933,1.11868,0.00604,0.00604,0.00604
122,23723.5,1.49557,1.2046,1.1449,0.46728,0.35035,0.35875,0.21438,1.42287,1.13896,1.11843,0.006007,0.006007,0.006007
123,23918,1.50496,1.21566,1.14919,0.46162,0.35262,0.35902,0.21453,1.42247,1.13925,1.1181,0.005974,0.005974,0.005974
124,24111.9,1.50091,1.20981,1.14651,0.46396,0.35171,0.3601,0.21507,1.4223,1.13863,1.11794,0.005941,0.005941,0.005941
125,24305.6,1.50149,1.21289,1.14548,0.46554,0.35063,0.36093,0.21564,1.422,1.13784,1.11769,0.005908,0.005908,0.005908
126,24499.1,1.49566,1.2049,1.14477,0.46275,0.35281,0.36136,0.21578,1.42171,1.13726,1.11757,0.005875,0.005875,0.005875
127,24693.8,1.4897,1.20327,1.14328,0.46315,0.35404,0.36215,0.21609,1.42117,1.13577,1.11744,0.005842,0.005842,0.005842
128,24887.5,1.49945,1.20652,1.1449,0.46172,0.35496,0.36206,0.2161,1.42091,1.135,1.11717,0.005809,0.005809,0.005809
129,25080.6,1.50391,1.20778,1.14622,0.46539,0.35284,0.36258,0.21635,1.41998,1.13467,1.11676,0.005776,0.005776,0.005776
130,25275.8,1.49832,1.20642,1.14422,0.46512,0.35243,0.36263,0.21655,1.41999,1.13435,1.11661,0.005743,0.005743,0.005743
131,25469.4,1.50003,1.2068,1.14191,0.46713,0.35317,0.36326,0.21664,1.41965,1.13336,1.11642,0.00571,0.00571,0.00571
132,25663.3,1.50092,1.20175,1.14257,0.46803,0.35249,0.36396,0.21743,1.41921,1.13311,1.11626,0.005677,0.005677,0.005677
133,25857.8,1.49911,1.1999,1.14159,0.4688,0.35292,0.36389,0.21748,1.4194,1.13229,1.11612,0.005644,0.005644,0.005644
134,26051.4,1.50075,1.20423,1.14365,0.46884,0.35464,0.36396,0.21768,1.41881,1.13145,1.11591,0.005611,0.005611,0.005611
135,26245.4,1.49301,1.19736,1.14099,0.47033,0.35364,0.36371,0.21748,1.41885,1.1311,1.1159,0.005578,0.005578,0.005578
136,26438.6,1.48499,1.19307,1.13888,0.47123,0.35354,0.36399,0.21773,1.41844,1.13026,1.11567,0.005545,0.005545,0.005545
137,26632.7,1.49327,1.19938,1.14239,0.47252,0.35238,0.36417,0.21776,1.41818,1.1299,1.11539,0.005512,0.005512,0.005512
138,26827.2,1.49436,1.19762,1.14476,0.47357,0.35339,0.36444,0.21785,1.41774,1.12934,1.1152,0.005479,0.005479,0.005479
139,27019.4,1.4871,1.19344,1.14045,0.47252,0.35492,0.36502,0.21763,1.41765,1.12906,1.11492,0.005446,0.005446,0.005446
140,27212.1,1.49722,1.19472,1.13938,0.4744,0.35499,0.36533,0.21783,1.41722,1.12855,1.11491,0.005413,0.005413,0.005413
141,27406,1.49392,1.19425,1.14168,0.47529,0.35504,0.36622,0.21822,1.41703,1.128,1.11466,0.00538,0.00538,0.00538
142,27599.8,1.48378,1.18547,1.13858,0.4732,0.35568,0.36645,0.21845,1.41666,1.12748,1.11447,0.005347,0.005347,0.005347
143,27793.9,1.49047,1.19106,1.14122,0.47132,0.35686,0.36662,0.21853,1.41649,1.1271,1.11446,0.005314,0.005314,0.005314
144,27987.5,1.48831,1.1856,1.13657,0.47446,0.35598,0.36683,0.21855,1.41616,1.1265,1.11407,0.005281,0.005281,0.005281
145,28181.1,1.47989,1.18193,1.13791,0.47359,0.35589,0.36662,0.21848,1.41615,1.12623,1.11403,0.005248,0.005248,0.005248
146,28375.5,1.48304,1.18377,1.13606,0.47262,0.35726,0.36628,0.21849,1.41642,1.12597,1.11404,0.005215,0.005215,0.005215
147,28568.4,1.48006,1.1814,1.13787,0.47317,0.35726,0.36638,0.21849,1.4158,1.1254,1.11376,0.005182,0.005182,0.005182
148,28761.2,1.48075,1.18067,1.13863,0.47108,0.35749,0.36645,0.21871,1.4159,1.12488,1.11366,0.005149,0.005149,0.005149
149,28954.6,1.48785,1.18596,1.13838,0.47233,0.35733,0.36697,0.21923,1.41568,1.1244,1.11347,0.005116,0.005116,0.005116
150,29147.6,1.48091,1.17903,1.13606,0.47697,0.35564,0.36724,0.2191,1.41543,1.1238,1.11332,0.005083,0.005083,0.005083
151,29341,1.4864,1.18581,1.13638,0.47484,0.35667,0.36709,0.21909,1.41521,1.12348,1.11319,0.00505,0.00505,0.00505
152,29533.9,1.48574,1.18488,1.13395,0.47542,0.35692,0.36737,0.21928,1.41499,1.12312,1.11315,0.005017,0.005017,0.005017
153,29729.8,1.48499,1.18204,1.13561,0.475,0.35704,0.36726,0.2193,1.41477,1.12294,1.11298,0.004984,0.004984,0.004984
154,29922.9,1.4846,1.17559,1.13591,0.47717,0.35636,0.36849,0.21975,1.41472,1.12259,1.11283,0.004951,0.004951,0.004951
155,30116.7,1.47196,1.16958,1.13171,0.47774,0.35607,0.36853,0.21978,1.41461,1.12209,1.1127,0.004918,0.004918,0.004918
156,30310.9,1.47789,1.17046,1.1348,0.47859,0.35544,0.36897,0.22019,1.41426,1.12178,1.1127,0.004885,0.004885,0.004885
157,30503.1,1.48148,1.17731,1.13439,0.47646,0.35636,0.36901,0.22012,1.41438,1.12137,1.11263,0.004852,0.004852,0.004852
158,30697.6,1.48464,1.17382,1.1276,0.47655,0.35622,0.36907,0.22011,1.41417,1.12126,1.11252,0.004819,0.004819,0.004819
159,30891.1,1.48343,1.17924,1.13359,0.47813,0.3554,0.36901,0.22011,1.4143,1.12082,1.11238,0.004786,0.004786,0.004786
160,31085,1.46817,1.15999,1.13042,0.47454,0.35726,0.36915,0.22049,1.41422,1.12067,1.1122,0.004753,0.004753,0.004753
161,31278.6,1.47883,1.17175,1.13101,0.4793,0.35565,0.36946,0.22067,1.41374,1.12034,1.11205,0.00472,0.00472,0.00472
162,31473,1.48136,1.17479,1.12821,0.48008,0.35594,0.36992,0.22073,1.41353,1.12004,1.11187,0.004687,0.004687,0.004687
163,31665.8,1.47678,1.16722,1.12851,0.48112,0.35559,0.37003,0.22086,1.4136,1.11966,1.11181,0.004654,0.004654,0.004654
164,31860.4,1.476,1.16893,1.1303,0.47896,0.35618,0.37008,0.22091,1.41323,1.11939,1.11154,0.004621,0.004621,0.004621
165,32054.2,1.47789,1.1647,1.12992,0.48016,0.35582,0.3704,0.22113,1.41343,1.11912,1.11148,0.004588,0.004588,0.004588
166,32248.2,1.47782,1.17133,1.13258,0.48004,0.35526,0.3706,0.22136,1.4131,1.1189,1.11127,0.004555,0.004555,0.004555
167,32441.6,1.46756,1.16346,1.13003,0.47877,0.35577,0.37061,0.22128,1.41304,1.11859,1.11117,0.004522,0.004522,0.004522
