epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
100,17453.4,1.4169,1.05458,0.99106,0.40879,0.31161,0.30652,0.17703,1.33183,0.97443,0.962,0.0050995,0.0050995,0.0050995
101,17608.4,1.40679,1.04433,0.98787,0.41108,0.31158,0.30623,0.17736,1.33095,0.9737,0.96122,0.00505,0.00505,0.00505
102,17763.4,1.4139,1.04552,0.9889,0.41075,0.31053,0.30611,0.17716,1.33031,0.97293,0.96113,0.0050005,0.0050005,0.0050005
103,17918.8,1.40699,1.04394,0.98805,0.40977,0.31198,0.3058,0.17699,1.32896,0.97145,0.96108,0.004951,0.004951,0.004951
104,18077.9,1.4073,1.04853,0.99206,0.41824,0.31124,0.30757,0.17804,1.32835,0.97161,0.96085,0.0049015,0.0049015,0.0049015
105,18233.3,1.40462,1.0365,0.98801,0.4157,0.31505,0.30746,0.17784,1.32792,0.97126,0.9613,0.004852,0.004852,0.004852
106,18387.8,1.40048,1.03615,0.98998,0.40997,0.31657,0.30761,0.17804,1.3272,0.97049,0.96111,0.0048025,0.0048025,0.0048025
107,18543.4,1.39819,1.03877,0.98507,0.40749,0.31646,0.30785,0.17771,1.32743,0.97054,0.96117,0.004753,0.004753,0.004753
108,18699.4,1.4052,1.04199,0.98918,0.40975,0.31825,0.30842,0.178,1.32701,0.97057,0.96094,0.0047035,0.0047035,0.0047035
109,18854.7,1.40382,1.03567,0.98801,0.41229,0.31741,0.30936,0.17852,1.32603,0.96987,0.96048,0.004654,0.004654,0.004654
110,19010.1,1.39782,1.03662,0.98792,0.4129,0.31629,0.30871,0.17804,1.32646,0.97001,0.96061,0.0046045,0.0046045,0.0046045
111,19166,1.40022,1.03522,0.98723,0.41179,0.31912,0.30874,0.17861,1.32549,0.96932,0.96022,0.004555,0.004555,0.004555
112,19322.3,1.39594,1.03022,0.98822,0.41264,0.31773,0.3088,0.17899,1.32519,0.96878,0.96022,0.0045055,0.0045055,0.0045055
113,19477.3,1.3967,1.03107,0.98535,0.41226,0.31919,0.30959,0.17943,1.32529,0.96824,0.96021,0.004456,0.004456,0.004456
114,19632.9,1.39652,1.03242,0.98553,0.41285,0.318,0.31009,0.17986,1.32441,0.96733,0.96005,0.0044065,0.0044065,0.0044065
115,19788.5,1.39868,1.03012,0.9833,0.4185,0.3162,0.3106,0.18034,1.32361,0.96618,0.95952,0.004357,0.004357,0.004357
116,19948.3,1.38956,1.02502,0.98294,0.41825,0.3167,0.31071,0.18069,1.32408,0.96701,0.95969,0.0043075,0.0043075,0.0043075
117,20105.5,1.39323,1.02997,0.98539,0.41933,0.3151,0.31127,0.18083,1.32391,0.96686,0.95953,0.004258,0.004258,0.004258
118,20271.6,1.39268,1.02956,0.98563,0.41756,0.31603,0.31117,0.18131,1.32327,0.9672,0.95901,0.0042085,0.0042085,0.0042085
119,20434.1,1.3913,1.02199,0.98349,0.41525,0.31601,0.31155,0.18149,1.32281,0.967,0.95894,0.004159,0.004159,0.004159
120,20621.4,1.38842,1.02439,0.98426,0.4149,0.3162,0.31175,0.18157,1.32252,0.96662,0.95897,0.0041095,0.0041095,0.0041095
121,20812.8,1.39209,1.0216,0.98448,0.41266,0.31704,0.31187,0.18166,1.32202,0.96579,0.95896,0.00406,0.00406,0.00406
122,21002.9,1.37982,1.01239,0.98042,0.41158,0.31868,0.31198,0.18172,1.32113,0.96545,0.9588,0.0040105,0.0040105,0.0040105
123,21194.5,1.39431,1.02607,0.98405,0.41009,0.32025,0.31234,0.18149,1.32066,0.96495,0.95874,0.003961,0.003961,0.003961
124,21386.1,1.38562,1.01835,0.98446,0.40795,0.32048,0.31271,0.18194,1.32053,0.96463,0.95871,0.0039115,0.0039115,0.0039115
125,21578.4,1.38631,1.01776,0.98313,0.41053,0.32132,0.31243,0.18189,1.32007,0.96451,0.95861,0.003862,0.003862,0.003862
126,21769.7,1.3817,1.01294,0.98305,0.41219,0.32061,0.31237,0.18152,1.31985,0.96435,0.95847,0.0038125,0.0038125,0.0038125
127,21960,1.37491,1.01421,0.98139,0.41381,0.32059,0.31265,0.18198,1.31943,0.96387,0.95844,0.003763,0.003763,0.003763
