epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
124,32249.5,1.49491,1.20065,1.14136,0.46788,0.3536,0.36339,0.21538,1.40909,1.13192,1.11136,0.005941,0.005941,0.005941
125,32492.9,1.49709,1.20404,1.14107,0.46563,0.35527,0.36364,0.21571,1.40861,1.13067,1.11119,0.005908,0.005908,0.005908
126,32733.2,1.49089,1.19517,1.13964,0.46516,0.35748,0.36425,0.21582,1.40865,1.13028,1.11103,0.005875,0.005875,0.005875
127,32971.6,1.48298,1.19243,1.13724,0.46162,0.36021,0.36457,0.21568,1.40783,1.12918,1.11038,0.005842,0.005842,0.005842
128,33213.2,1.49463,1.19542,1.14026,0.46169,0.35754,0.36405,0.21581,1.40746,1.1285,1.11025,0.005809,0.005809,0.005809
129,33455,1.49678,1.1996,1.13973,0.46284,0.35721,0.36442,0.2163,1.40722,1.12819,1.10982,0.005776,0.005776,0.005776
130,33694.6,1.49311,1.19524,1.13833,0.45937,0.35894,0.36478,0.2164,1.40694,1.12789,1.10962,0.005743,0.005743,0.005743
131,33930.1,1.49322,1.1968,1.13604,0.46331,0.35728,0.36535,0.21672,1.40652,1.12729,1.10941,0.00571,0.00571,0.00571
132,34167.3,1.49426,1.1905,1.13676,0.46535,0.3559,0.36512,0.21673,1.40594,1.12609,1.10905,0.005677,0.005677,0.005677
133,34407.3,1.49386,1.19075,1.13668,0.46318,0.35626,0.36569,0.21694,1.40524,1.12575,1.10871,0.005644,0.005644,0.005644
134,34644,1.49469,1.19412,1.13822,0.46541,0.35561,0.36536,0.21692,1.40498,1.12554,1.10838,0.005611,0.005611,0.005611
135,34877.4,1.48705,1.18649,1.13555,0.46714,0.35443,0.36487,0.21699,1.40463,1.12494,1.10819,0.005578,0.005578,0.005578
136,35117.8,1.48058,1.18237,1.13356,0.46449,0.35589,0.36582,0.21712,1.40477,1.12476,1.10808,0.005545,0.005545,0.005545
137,35357.5,1.48682,1.18763,1.13605,0.46452,0.35731,0.36623,0.21715,1.4047,1.12428,1.1079,0.005512,0.005512,0.005512
138,35597.9,1.48697,1.18764,1.13754,0.46271,0.35935,0.36666,0.21726,1.40443,1.12376,1.10776,0.005479,0.005479,0.005479
139,35837.9,1.4813,1.18498,1.13365,0.46282,0.35898,0.3666,0.21762,1.40384,1.12336,1.10737,0.005446,0.005446,0.005446
140,36078.8,1.49012,1.18449,1.13242,0.46156,0.36211,0.36699,0.21783,1.40343,1.12255,1.10694,0.005413,0.005413,0.005413
141,36318.5,1.48852,1.18638,1.13483,0.46698,0.35878,0.3672,0.21815,1.40295,1.1222,1.10655,0.00538,0.00538,0.00538
142,36557.1,1.47895,1.17454,1.13264,0.46737,0.35906,0.36748,0.21824,1.40266,1.12137,1.10633,0.005347,0.005347,0.005347
143,36795.8,1.48336,1.18156,1.13423,0.46915,0.3607,0.36776,0.21822,1.40231,1.121,1.10604,0.005314,0.005314,0.005314
144,37037.2,1.48105,1.17493,1.13052,0.46938,0.35962,0.36813,0.21851,1.40173,1.12054,1.10568,0.005281,0.005281,0.005281
145,37276.1,1.47369,1.1725,1.13189,0.46994,0.35982,0.36823,0.21853,1.40157,1.12048,1.10569,0.005248,0.005248,0.005248
146,37516.5,1.48066,1.17493,1.13048,0.46719,0.36062,0.36815,0.21861,1.40128,1.12016,1.10542,0.005215,0.005215,0.005215
147,37756.7,1.47351,1.17257,1.13053,0.47256,0.35864,0.36869,0.21902,1.40105,1.12004,1.10511,0.005182,0.005182,0.005182
148,37996.4,1.47317,1.17124,1.13119,0.47052,0.3584,0.36859,0.21876,1.40068,1.11965,1.10492,0.005149,0.005149,0.005149
149,38235.3,1.48311,1.174,1.13175,0.46912,0.35977,0.36852,0.21864,1.40061,1.11962,1.1047,0.005116,0.005116,0.005116
150,38475.6,1.47535,1.16811,1.12934,0.46512,0.36084,0.36834,0.2193,1.40019,1.1191,1.10431,0.005083,0.005083,0.005083
151,38715.6,1.48061,1.17457,1.12948,0.46499,0.36271,0.3688,0.21904,1.39975,1.11862,1.10402,0.00505,0.00505,0.00505
152,38956.3,1.48015,1.17467,1.1282,0.4658,0.36328,0.36911,0.21927,1.39946,1.11822,1.10389,0.005017,0.005017,0.005017
153,39197.2,1.47923,1.17149,1.12889,0.46876,0.36289,0.3695,0.21969,1.39927,1.11774,1.10365,0.004984,0.004984,0.004984
154,39436.7,1.47693,1.16909,1.12787,0.46675,0.36383,0.36979,0.21982,1.39919,1.11746,1.10328,0.004951,0.004951,0.004951
155,39677.3,1.46702,1.15825,1.12523,0.46847,0.36297,0.36997,0.21986,1.39867,1.11686,1.10297,0.004918,0.004918,0.004918
156,39918.9,1.47132,1.1598,1.12792,0.46554,0.36393,0.37001,0.22001,1.39885,1.11623,1.103,0.004885,0.004885,0.004885
157,40159.1,1.47391,1.16643,1.12667,0.46617,0.36304,0.3707,0.2202,1.39875,1.11586,1.10288,0.004852,0.004852,0.004852
158,40400,1.47476,1.16215,1.11972,0.46762,0.36207,0.37054,0.22011,1.39864,1.11543,1.10254,0.004819,0.004819,0.004819
159,40640.2,1.47503,1.16709,1.12558,0.46894,0.36152,0.37063,0.22038,1.39839,1.11521,1.10245,0.004786,0.004786,0.004786
160,40881.7,1.46197,1.14838,1.1236,0.46861,0.36122,0.37076,0.22045,1.39836,1.11496,1.10233,0.004753,0.004753,0.004753
161,41123,1.47237,1.16038,1.12415,0.46908,0.36143,0.37083,0.22042,1.39832,1.11482,1.10226,0.00472,0.00472,0.00472
162,41365.3,1.47197,1.16306,1.12069,0.46935,0.36141,0.37064,0.22043,1.39849,1.11429,1.10225,0.004687,0.004687,0.004687
163,41607.7,1.47081,1.15605,1.12114,0.47036,0.36159,0.37092,0.22051,1.39854,1.11427,1.10212,0.004654,0.004654,0.004654
164,41850.1,1.46993,1.15726,1.12269,0.46961,0.3616,0.371,0.22035,1.39841,1.11382,1.10201,0.004621,0.004621,0.004621
165,42092.4,1.47014,1.15507,1.12161,0.47102,0.3614,0.37091,0.22045,1.39831,1.11378,1.10187,0.004588,0.004588,0.004588
166,42332.8,1.47096,1.15882,1.12537,0.47165,0.3615,0.37099,0.22043,1.3983,1.11343,1.10168,0.004555,0.004555,0.004555
167,42572.1,1.45857,1.15052,1.12142,0.47431,0.36037,0.37094,0.2205,1.39793,1.11284,1.10155,0.004522,0.004522,0.004522
168,42811.6,1.46512,1.15341,1.12136,0.47286,0.36088,0.37091,0.22047,1.39821,1.11289,1.10148,0.004489,0.004489,0.004489
169,43052.6,1.46445,1.15379,1.12101,0.47387,0.36115,0.37097,0.22055,1.39809,1.11259,1.10134,0.004456,0.004456,0.004456
170,43292.3,1.46648,1.14974,1.11899,0.47513,0.3609,0.37108,0.22063,1.398,1.11237,1.10111,0.004423,0.004423,0.004423
171,43532.4,1.46882,1.15212,1.12231,0.47472,0.36044,0.37112,0.22065,1.39801,1.11236,1.10105,0.00439,0.00439,0.00439
172,43772.3,1.46697,1.15233,1.12175,0.47446,0.36008,0.37126,0.22084,1.39793,1.11201,1.10097,0.004357,0.004357,0.004357
173,44011.8,1.46556,1.14857,1.12197,0.47417,0.35974,0.37141,0.22071,1.39771,1.1119,1.10084,0.004324,0.004324,0.004324
174,44250.2,1.46176,1.14849,1.11949,0.47452,0.35977,0.37187,0.22111,1.39761,1.11149,1.10067,0.004291,0.004291,0.004291
175,44489.3,1.46396,1.14504,1.11782,0.47512,0.36001,0.37208,0.22096,1.39747,1.11111,1.10058,0.004258,0.004258,0.004258
176,44729.8,1.45565,1.14664,1.12386,0.47512,0.36058,0.37189,0.22121,1.39726,1.11099,1.10046,0.004225,0.004225,0.004225
177,44970,1.46275,1.14728,1.11945,0.47336,0.36015,0.37197,0.22116,1.39735,1.11055,1.10036,0.004192,0.004192,0.004192
178,45210.9,1.45923,1.14232,1.11697,0.46813,0.36299,0.37246,0.22124,1.39729,1.11039,1.10037,0.004159,0.004159,0.004159
179,45451.6,1.46655,1.14662,1.12209,0.46857,0.36241,0.37212,0.22112,1.39738,1.11048,1.10017,0.004126,0.004126,0.004126
180,45691.5,1.45697,1.1391,1.12019,0.46937,0.36197,0.37225,0.22145,1.39717,1.11026,1.10013,0.004093,0.004093,0.004093
181,45931.5,1.45377,1.13768,1.11618,0.47447,0.35947,0.37244,0.22154,1.39726,1.11008,1.1001,0.00406,0.00406,0.00406
182,46172.2,1.45484,1.13743,1.11465,0.46993,0.36236,0.37267,0.22169,1.39724,1.10995,1.10013,0.004027,0.004027,0.004027
183,46412.4,1.45275,1.13676,1.11788,0.47573,0.35955,0.37225,0.22173,1.39706,1.11001,1.10003,0.003994,0.003994,0.003994
184,46651.4,1.44741,1.13218,1.11602,0.47476,0.36011,0.37217,0.22161,1.39713,1.10967,1.09994,0.003961,0.003961,0.003961
185,46891.6,1.45198,1.13552,1.11427,0.47413,0.36003,0.37211,0.22172,1.39704,1.10961,1.0999,0.003928,0.003928,0.003928
186,47132.3,1.45409,1.13137,1.11704,0.47582,0.35933,0.37237,0.22189,1.39693,1.10942,1.09972,0.003895,0.003895,0.003895
187,47375.6,1.45323,1.13345,1.11708,0.4739,0.36114,0.3727,0.22202,1.39706,1.10949,1.09967,0.003862,0.003862,0.003862
188,47619.4,1.44449,1.13408,1.11432,0.47249,0.3605,0.37247,0.222,1.39682,1.10918,1.09951,0.003829,0.003829,0.003829
